step,train_loss,val_loss,lr,grad_norm
151200,0.153461,,1.00e-04,0.4720
151300,0.121951,,1.00e-04,0.4033
151400,0.155277,,1.00e-04,0.3446
151500,0.132541,,1.00e-04,0.3019
151600,0.126377,,1.00e-04,0.4296
151700,0.113994,,1.00e-04,0.3530
151800,0.107365,,1.00e-04,0.4408
151900,0.106332,,1.00e-04,0.5226
152000,0.116306,,1.00e-04,0.3921
152000,,0.133290,,
152100,0.141117,,1.00e-04,0.4745
152200,0.180090,,1.00e-04,0.3186
152300,0.124923,,1.00e-04,0.5077
152400,0.093302,,1.00e-04,0.5494
152500,0.099295,,1.00e-04,0.4708
152600,0.113117,,1.00e-04,0.3959
152700,0.123153,,1.00e-04,0.4454
152800,0.140789,,1.00e-04,0.4065
152900,0.138667,,1.00e-04,0.3556
153000,0.155367,,1.00e-04,0.3863
153100,0.100854,,1.00e-04,0.5240
153200,0.134132,,1.00e-04,0.4231
153300,0.148133,,1.00e-04,0.4047
153400,0.142029,,1.00e-04,0.4106
153500,0.148753,,1.00e-04,0.5077
153600,0.103892,,1.00e-04,0.4371
153700,0.090414,,1.00e-04,0.4935
153800,0.106758,,1.00e-04,0.4383
153900,0.092828,,1.00e-04,0.5124
154000,0.105968,,1.00e-04,0.4319
154000,,0.136765,,
154100,0.090783,,1.00e-04,0.4708
154200,0.116184,,1.00e-04,0.4349
154300,0.118338,,1.00e-04,0.4038
154400,0.117450,,1.00e-04,0.3721
154500,0.113478,,1.00e-04,0.4705
154600,0.159729,,1.00e-04,0.3992
154700,0.137085,,1.00e-04,0.4517
154800,0.160911,,1.00e-04,0.4405
154900,0.123947,,1.00e-04,0.4224
155000,0.122876,,1.00e-04,0.3398
155100,0.133796,,1.00e-04,0.3375
155200,0.169460,,1.00e-04,0.4988
155300,0.127688,,1.00e-04,0.4254
155400,0.117324,,1.00e-04,0.4497
155500,0.150635,,1.00e-04,0.4545
155600,0.128206,,1.00e-04,0.3430
155700,0.131170,,1.00e-04,0.4228
155800,0.131750,,1.00e-04,0.4760
155900,0.113288,,1.00e-04,0.3930
156000,0.122003,,1.00e-04,0.4666
156000,,0.145269,,
156100,0.100967,,1.00e-04,0.4613
156200,0.127778,,1.00e-04,0.3941
156300,0.120679,,1.00e-04,0.4344
156400,0.112421,,1.00e-04,0.3497
156500,0.121128,,1.00e-04,0.4099
156600,0.138200,,1.00e-04,0.4393
156700,0.133630,,1.00e-04,0.3928
156800,0.113659,,1.00e-04,0.4207
156900,0.173247,,1.00e-04,0.4170
157000,0.154050,,1.00e-04,0.4004
157100,0.113525,,1.00e-04,0.4890
157200,0.136287,,1.00e-04,0.4169
157300,0.118078,,1.00e-04,0.4024
157400,0.131107,,1.00e-04,0.3951
157500,0.080375,,1.00e-04,0.5050
157600,0.104743,,1.00e-04,0.4993
157700,0.124857,,1.00e-04,0.4727
157800,0.131553,,1.00e-04,0.3681
157900,0.140963,,1.00e-04,0.3630
158000,0.136437,,1.00e-04,0.4402
158000,,0.137003,,
158100,0.089463,,1.00e-04,0.4941
158200,0.138065,,1.00e-04,0.3796
158300,0.110423,,1.00e-04,0.4051
158400,0.121822,,1.00e-04,0.4390
158500,0.105951,,1.00e-04,0.4848
158600,0.103677,,1.00e-04,0.6802
158700,0.119751,,1.00e-04,0.4172
158800,0.125066,,1.00e-04,0.3587
158900,0.175832,,1.00e-04,0.3560
159000,0.123870,,1.00e-04,0.4434
159100,0.091658,,1.00e-04,0.3298
159200,0.136539,,1.00e-04,0.4356
159300,0.124795,,1.00e-04,0.4798
159400,0.098834,,1.00e-04,0.4552
159500,0.069166,,1.00e-04,0.5859
159600,0.112370,,1.00e-04,0.3824
159700,0.102905,,1.00e-04,0.4173
159800,0.085253,,1.00e-04,0.5242
159900,0.117848,,1.00e-04,0.3659
160000,0.126203,,1.00e-04,0.3316
160000,,0.138656,,
160100,0.121703,,1.00e-04,0.3985
160200,0.138086,,1.00e-04,0.3349
160300,0.130303,,1.00e-04,0.4854
160400,0.099616,,1.00e-04,0.4563
160500,0.116886,,1.00e-04,0.5560
160600,0.118061,,1.00e-04,0.4992
160700,0.086589,,1.00e-04,0.4686
160800,0.119964,,1.00e-04,0.3722
160900,0.125134,,1.00e-04,0.4572
161000,0.129308,,1.00e-04,0.4438
161100,0.093797,,1.00e-04,0.3788
161200,0.145640,,1.00e-04,0.4431
161300,0.140710,,1.00e-04,0.3840
161400,0.105465,,1.00e-04,0.3712
161500,0.111192,,1.00e-04,0.4287
161600,0.091809,,1.00e-04,0.3975
161700,0.144849,,1.00e-04,0.5424
161800,0.110671,,1.00e-04,0.3659
161900,0.169875,,1.00e-04,0.5635
162000,0.067151,,1.00e-04,0.4924
162000,,0.142480,,
162100,0.102692,,1.00e-04,0.4598
162200,0.122390,,1.00e-04,0.4777
162300,0.136844,,1.00e-04,0.3617
162400,0.106019,,1.00e-04,0.5547
162500,0.130364,,1.00e-04,0.4404
162600,0.104794,,1.00e-04,0.4815
162700,0.100036,,1.00e-04,0.4292
162800,0.093785,,1.00e-04,0.5261
162900,0.104655,,1.00e-04,0.4001
163000,0.119416,,1.00e-04,0.3172
163100,0.138667,,1.00e-04,0.3591
163200,0.107412,,1.00e-04,0.5015
163300,0.135280,,1.00e-04,0.3889
163400,0.110248,,1.00e-04,0.4940
163500,0.104752,,1.00e-04,0.3920
163600,0.114229,,1.00e-04,0.4881
163700,0.122848,,1.00e-04,0.4084
163800,0.133821,,1.00e-04,0.4526
163900,0.122614,,1.00e-04,0.4097
164000,0.101995,,1.00e-04,0.4539
164000,,0.135121,,
164100,0.102663,,1.00e-04,0.5271
164200,0.116308,,1.00e-04,0.3933
164300,0.135658,,1.00e-04,0.4154
164400,0.095802,,1.00e-04,0.4421
164500,0.113664,,1.00e-04,0.5334
164600,0.106742,,1.00e-04,0.4249
164700,0.125450,,1.00e-04,0.4061
164800,0.128768,,1.00e-04,0.5303
164900,0.126768,,1.00e-04,0.4696
165000,0.107823,,1.00e-04,0.3310
165100,0.103098,,1.00e-04,0.4346
165200,0.083876,,1.00e-04,0.5244
165300,0.120713,,1.00e-04,0.4839
165400,0.094728,,1.00e-04,0.5104
165500,0.138090,,1.00e-04,0.4685
165600,0.132201,,1.00e-04,0.4156
165700,0.084690,,1.00e-04,0.5662
165800,0.124492,,1.00e-04,0.3712
165900,0.092912,,1.00e-04,0.4116
166000,0.115360,,1.00e-04,0.3499
166000,,0.141913,,
166100,0.138677,,1.00e-04,0.4638
166200,0.109594,,1.00e-04,0.3736
166300,0.105945,,1.00e-04,0.5157
166400,0.148412,,1.00e-04,0.3514
166500,0.138707,,1.00e-04,0.3975
166600,0.116844,,1.00e-04,0.4719
166700,0.111181,,1.00e-04,0.4878
166800,0.122993,,1.00e-04,0.4222
166900,0.085744,,1.00e-04,0.4589
167000,0.110120,,1.00e-04,0.4488
167100,0.089056,,1.00e-04,0.5064
167200,0.109833,,1.00e-04,0.5203
167300,0.145618,,1.00e-04,0.3783
167400,0.115969,,1.00e-04,0.4682
167500,0.114352,,1.00e-04,0.4568
167600,0.132274,,1.00e-04,0.3701
167700,0.095347,,1.00e-04,0.4156
167800,0.129543,,1.00e-04,0.4005
167900,0.126454,,1.00e-04,0.4830
168000,0.104306,,1.00e-04,0.6167
168000,,0.139810,,
168100,0.131495,,1.00e-04,0.4469
168200,0.095993,,1.00e-04,0.4285
168300,0.178001,,1.00e-04,0.4698
168400,0.142706,,1.00e-04,0.3871
168500,0.128303,,1.00e-04,0.4248
168600,0.153541,,1.00e-04,0.4464
168700,0.112539,,1.00e-04,0.3811
168800,0.121624,,1.00e-04,0.4572
168900,0.095447,,1.00e-04,0.4882
169000,0.138038,,1.00e-04,0.4910
169100,0.115007,,1.00e-04,0.3176
169200,0.118341,,1.00e-04,0.3577
169300,0.141691,,1.00e-04,0.4216
169400,0.148133,,1.00e-04,0.3753
169500,0.109408,,1.00e-04,0.4730
169600,0.135932,,1.00e-04,0.3817
169700,0.129557,,1.00e-04,0.3854
169800,0.114103,,1.00e-04,0.4237
169900,0.148572,,1.00e-04,0.4205
170000,0.144639,,1.00e-04,0.3698
170000,,0.139509,,
170100,0.096858,,1.00e-04,0.4669
170200,0.125721,,1.00e-04,0.4648
170300,0.160975,,1.00e-04,0.2832
170400,0.129988,,1.00e-04,0.5426
170500,0.150285,,1.00e-04,0.3404
170600,0.123787,,1.00e-04,0.5036
170700,0.123708,,1.00e-04,0.4306
170800,0.126201,,1.00e-04,0.3714
170900,0.064573,,1.00e-04,0.5772
171000,0.128940,,1.00e-04,0.3699
171100,0.114571,,1.00e-04,0.4206
171200,0.124604,,1.00e-04,0.4165
171300,0.100073,,1.00e-04,0.4419
171400,0.136875,,1.00e-04,0.3902
171500,0.153908,,1.00e-04,0.4056
171600,0.086356,,1.00e-04,0.4657
171700,0.121283,,1.00e-04,0.4946
171800,0.123929,,1.00e-04,0.4000
171900,0.095580,,1.00e-04,0.4439
172000,0.087745,,1.00e-04,0.5968
172000,,0.131889,,
172100,0.144308,,1.00e-04,0.4169
172200,0.127468,,1.00e-04,0.4599
172300,0.112072,,1.00e-04,0.3371
172400,0.125878,,1.00e-04,0.4145
172500,0.107605,,1.00e-04,0.4254
172600,0.092248,,1.00e-04,0.4284
172700,0.076314,,1.00e-04,0.5414
172800,0.127581,,1.00e-04,0.4089
172900,0.121043,,1.00e-04,0.3983
173000,0.150393,,1.00e-04,0.4693
173100,0.133255,,1.00e-04,0.3916
173200,0.123677,,1.00e-04,0.5306
173300,0.142246,,1.00e-04,0.4616
173400,0.086785,,1.00e-04,0.5693
173500,0.087551,,1.00e-04,0.5492
173600,0.138412,,1.00e-04,0.4089
173700,0.113166,,1.00e-04,0.5881
173800,0.088503,,1.00e-04,0.4495
173900,0.116976,,1.00e-04,0.4088
174000,0.098220,,1.00e-04,0.4613
174000,,0.138418,,
174100,0.142045,,1.00e-04,0.4222
174200,0.125935,,1.00e-04,0.3945
174300,0.102170,,1.00e-04,0.4803
174400,0.106518,,1.00e-04,0.4002
174500,0.125335,,1.00e-04,0.5419
174600,0.149473,,1.00e-04,0.3883
174700,0.120060,,1.00e-04,0.4008
174800,0.106054,,1.00e-04,0.6391
174900,0.138520,,1.00e-04,0.3427
175000,0.123095,,1.00e-04,0.4385
175100,0.114921,,1.00e-04,0.3544
175200,0.100106,,1.00e-04,0.4582
175300,0.176994,,1.00e-04,0.2992
175400,0.091832,,1.00e-04,0.5471
175500,0.115792,,1.00e-04,0.5052
175600,0.087211,,1.00e-04,0.5464
175700,0.094845,,1.00e-04,0.4901
175800,0.122239,,1.00e-04,0.4866
175900,0.096634,,1.00e-04,0.5124
176000,0.132058,,1.00e-04,0.3583
176000,,0.136594,,
176100,0.091127,,1.00e-04,0.5411
176200,0.157470,,1.00e-04,0.3526
176300,0.120885,,1.00e-04,0.4877
176400,0.117686,,1.00e-04,0.3978
176500,0.085745,,1.00e-04,0.4963
176600,0.110822,,1.00e-04,0.4618
176700,0.141709,,1.00e-04,0.3519
176800,0.137895,,1.00e-04,0.3268
176900,0.143923,,1.00e-04,0.3984
177000,0.155734,,1.00e-04,0.3945
177100,0.132195,,1.00e-04,0.4079
177200,0.126900,,1.00e-04,0.3589
177300,0.113391,,1.00e-04,0.4202
177400,0.125382,,1.00e-04,0.4656
177500,0.118602,,1.00e-04,0.4893
177600,0.127148,,1.00e-04,0.3913
177700,0.103727,,1.00e-04,0.4560
177800,0.118253,,1.00e-04,0.5167
177900,0.124720,,1.00e-04,0.3821
178000,0.123247,,1.00e-04,0.5236
178000,,0.138079,,
178100,0.109956,,1.00e-04,0.4493
178200,0.131755,,1.00e-04,0.4287
178300,0.139468,,1.00e-04,0.4331
178400,0.116315,,1.00e-04,0.4330
178500,0.103582,,1.00e-04,0.5119
178600,0.131561,,1.00e-04,0.4569
178700,0.093178,,1.00e-04,0.4720
178800,0.103067,,1.00e-04,0.4172
178900,0.134512,,1.00e-04,0.3709
179000,0.138194,,1.00e-04,0.5780
179100,0.106619,,1.00e-04,0.4356
179200,0.130705,,1.00e-04,0.4037
179300,0.128366,,1.00e-04,0.4997
179400,0.133567,,1.00e-04,0.4824
179500,0.203472,,1.00e-04,0.4017
179600,0.136450,,1.00e-04,0.5109
179700,0.092905,,1.00e-04,0.3229
179800,0.155257,,1.00e-04,0.4194
179900,0.129752,,1.00e-04,0.3960
180000,0.124153,,1.00e-04,0.4519
180000,,0.138093,,
180100,0.140612,,1.00e-04,0.4831
180200,0.106828,,1.00e-04,0.4028
180300,0.099106,,1.00e-04,0.4933
180400,0.122088,,1.00e-04,0.4617
180500,0.103554,,1.00e-04,0.3786
180600,0.169824,,1.00e-04,0.4448
180700,0.126423,,1.00e-04,0.5063
180800,0.117202,,1.00e-04,0.3856
180900,0.115371,,1.00e-04,0.4020
181000,0.151475,,1.00e-04,0.5315
181100,0.105335,,1.00e-04,0.4171
181200,0.112087,,1.00e-04,0.5123
181300,0.103672,,1.00e-04,0.4430
181400,0.105901,,1.00e-04,0.5360
181500,0.110782,,1.00e-04,0.4971
181600,0.095348,,1.00e-04,0.4451
181700,0.130004,,1.00e-04,0.4284
181800,0.134386,,1.00e-04,0.4438
181900,0.118028,,1.00e-04,0.4710
182000,0.114806,,1.00e-04,0.4849
182000,,0.141725,,
182100,0.123408,,1.00e-04,0.4213
182200,0.129218,,1.00e-04,0.5146
182300,0.138795,,1.00e-04,0.3253
182400,0.150453,,1.00e-04,0.4273
182500,0.142986,,1.00e-04,0.3437
182600,0.130831,,1.00e-04,0.3396
182700,0.167899,,1.00e-04,0.4256
182800,0.147849,,1.00e-04,0.4542
182900,0.110406,,1.00e-04,0.3937
183000,0.095005,,1.00e-04,0.4689
183100,0.147970,,1.00e-04,0.4449
183200,0.105902,,1.00e-04,0.5377
183300,0.128535,,1.00e-04,0.4719
183400,0.113828,,1.00e-04,0.5306
183500,0.140866,,1.00e-04,0.5412
183600,0.092696,,1.00e-04,0.4438
183700,0.108783,,1.00e-04,0.4314
183800,0.098457,,1.00e-04,0.5235
183900,0.099066,,1.00e-04,0.5588
184000,0.118159,,1.00e-04,0.4696
184000,,0.138771,,
184100,0.120094,,1.00e-04,0.3676
184200,0.121747,,1.00e-04,0.4307
184300,0.118932,,1.00e-04,0.4650
184400,0.135181,,1.00e-04,0.4897
184500,0.115098,,1.00e-04,0.4353
184600,0.124878,,1.00e-04,0.5177
184700,0.124130,,1.00e-04,0.4134
184800,0.114182,,1.00e-04,0.4434
184900,0.139298,,1.00e-04,0.5206
185000,0.104415,,1.00e-04,0.3527
185100,0.115602,,1.00e-04,0.5604
185200,0.096844,,1.00e-04,0.6071
185300,0.110488,,1.00e-04,0.5182
185400,0.166911,,1.00e-04,0.3473
185500,0.100490,,1.00e-04,0.5374
185600,0.095942,,1.00e-04,0.5048
185700,0.116911,,1.00e-04,0.4419
185800,0.089548,,1.00e-04,0.5725
185900,0.094289,,1.00e-04,0.5123
186000,0.122882,,1.00e-04,0.4076
186000,,0.135322,,
186100,0.108969,,1.00e-04,0.4250
186200,0.106256,,1.00e-04,0.4602
186300,0.076806,,1.00e-04,0.6755
186400,0.124097,,1.00e-04,0.4301
186500,0.105033,,1.00e-04,0.4705
186600,0.097891,,1.00e-04,0.5521
186700,0.110991,,1.00e-04,0.4921
186800,0.140322,,1.00e-04,0.3707
186900,0.115770,,1.00e-04,0.4445
187000,0.069037,,1.00e-04,0.5718
187100,0.091498,,1.00e-04,0.5019
187200,0.108329,,1.00e-04,0.4761
187300,0.087510,,1.00e-04,0.5171
187400,0.115973,,1.00e-04,0.3832
187500,0.089050,,1.00e-04,0.4329
187600,0.120152,,1.00e-04,0.6213
187700,0.147497,,1.00e-04,0.3515
187800,0.117676,,1.00e-04,0.3858
187900,0.121311,,1.00e-04,0.4059
188000,0.091296,,1.00e-04,0.4712
188000,,0.134520,,
188100,0.095431,,1.00e-04,0.4874
188200,0.096923,,1.00e-04,0.5024
188300,0.120138,,1.00e-04,0.4935
188400,0.108403,,1.00e-04,0.4741
188500,0.121828,,1.00e-04,0.4193
188600,0.135541,,1.00e-04,0.4232
188700,0.112829,,1.00e-04,0.4357
188800,0.126910,,1.00e-04,0.3138
188900,0.153647,,1.00e-04,0.3234
189000,0.109810,,1.00e-04,0.4718
189100,0.106637,,1.00e-04,0.4682
189200,0.095659,,1.00e-04,0.5759
189300,0.106313,,1.00e-04,0.4757
189400,0.143639,,1.00e-04,0.3925
189500,0.159278,,1.00e-04,0.3962
189600,0.129240,,1.00e-04,0.4280
189700,0.144556,,1.00e-04,0.3564
189800,0.072231,,1.00e-04,0.7390
189900,0.101439,,1.00e-04,0.5524
190000,0.088387,,1.00e-04,0.6012
190000,,0.134800,,
190100,0.095267,,1.00e-04,0.5566
190200,0.122039,,1.00e-04,0.5718
190300,0.118197,,1.00e-04,0.4390
190400,0.122730,,1.00e-04,0.3783
190500,0.093506,,1.00e-04,0.5143
190600,0.074793,,1.00e-04,0.6133
190700,0.123645,,1.00e-04,0.4304
190800,0.146335,,1.00e-04,0.5117
190900,0.090062,,1.00e-04,0.5867
191000,0.145921,,1.00e-04,0.3796
191100,0.129380,,1.00e-04,0.5290
191200,0.123339,,1.00e-04,0.4042
191300,0.124145,,1.00e-04,0.5814
191400,0.126519,,1.00e-04,0.4089
191500,0.117484,,1.00e-04,0.4244
191600,0.102655,,1.00e-04,0.4698
191700,0.100265,,1.00e-04,0.4552
191800,0.130846,,1.00e-04,0.4326
191900,0.092984,,1.00e-04,0.4300
192000,0.149518,,1.00e-04,0.3634
192000,,0.127610,,
192100,0.108575,,1.00e-04,0.5231
192200,0.159776,,1.00e-04,0.4979
192300,0.127842,,1.00e-04,0.2938
192400,0.121535,,1.00e-04,0.4934
192500,0.105107,,1.00e-04,0.4163
192600,0.128039,,1.00e-04,0.3641
192700,0.123756,,1.00e-04,0.4781
192800,0.122478,,1.00e-04,0.3512
192900,0.085176,,1.00e-04,0.5198
193000,0.116641,,1.00e-04,0.6003
193100,0.142174,,1.00e-04,0.4460
193200,0.147026,,1.00e-04,0.4398
193300,0.119843,,1.00e-04,0.4306
193400,0.089059,,1.00e-04,0.5104
193500,0.143307,,1.00e-04,0.4033
193600,0.119495,,1.00e-04,0.4184
193700,0.108683,,1.00e-04,0.4289
193800,0.147484,,1.00e-04,0.3851
193900,0.126058,,1.00e-04,0.4092
194000,0.082508,,1.00e-04,0.5223
194000,,0.136899,,
194100,0.123426,,1.00e-04,0.3536
194200,0.175541,,1.00e-04,0.3508
194300,0.074601,,1.00e-04,0.5288
194400,0.101542,,1.00e-04,0.4138
194500,0.103755,,1.00e-04,0.4535
194600,0.100363,,1.00e-04,0.4756
194700,0.147036,,1.00e-04,0.4202
194800,0.151151,,1.00e-04,0.4214
194900,0.122476,,1.00e-04,0.4023
195000,0.145348,,1.00e-04,0.4397
195100,0.135241,,1.00e-04,0.3967
195200,0.120840,,1.00e-04,0.4949
195300,0.099649,,1.00e-04,0.4755
195400,0.148200,,1.00e-04,0.4794
195500,0.171961,,1.00e-04,0.3689
195600,0.123654,,1.00e-04,0.4746
195700,0.103635,,1.00e-04,0.5325
195800,0.110462,,1.00e-04,0.4354
195900,0.099222,,1.00e-04,0.5572
196000,0.129406,,1.00e-04,0.4480
196000,,0.136429,,
196100,0.103530,,1.00e-04,0.4324
196200,0.118154,,1.00e-04,0.4130
196300,0.147032,,1.00e-04,0.5013
196400,0.137578,,1.00e-04,0.4005
196500,0.118014,,1.00e-04,0.5223
196600,0.087261,,1.00e-04,0.5479
196700,0.150887,,1.00e-04,0.3623
196800,0.140174,,1.00e-04,0.4750
196900,0.097761,,1.00e-04,0.4087
197000,0.117589,,1.00e-04,0.4136
197100,0.106609,,1.00e-04,0.4054
197200,0.131512,,1.00e-04,0.4446
197300,0.119173,,1.00e-04,0.4538
197400,0.142155,,1.00e-04,0.3750
197500,0.109143,,1.00e-04,0.4882
197600,0.127065,,1.00e-04,0.5298
197700,0.113519,,1.00e-04,0.4516
197800,0.080881,,1.00e-04,0.5342
197900,0.115693,,1.00e-04,0.4110
198000,0.110688,,1.00e-04,0.4321
198000,,0.138429,,
198100,0.113173,,1.00e-04,0.4598
198200,0.101697,,1.00e-04,0.4906
198300,0.149577,,1.00e-04,0.4087
198400,0.123136,,1.00e-04,0.4034
198500,0.103971,,1.00e-04,0.4930
198600,0.139919,,1.00e-04,0.4786
198700,0.135669,,1.00e-04,0.4926
198800,0.145441,,1.00e-04,0.3633
198900,0.121785,,1.00e-04,0.5979
199000,0.083565,,1.00e-04,0.5506
199100,0.095899,,1.00e-04,0.6030
199200,0.104828,,1.00e-04,0.4129
199300,0.112549,,1.00e-04,0.4779
199400,0.101286,,1.00e-04,0.4705
199500,0.125755,,1.00e-04,0.4624
199600,0.143305,,1.00e-04,0.4895
199700,0.123072,,1.00e-04,0.4535
199800,0.115881,,1.00e-04,0.3681
199900,0.106844,,1.00e-04,0.4091
200000,0.084373,,1.00e-04,0.6028
200000,,0.142128,,
200100,0.119730,,1.00e-04,0.4229
200200,0.125741,,1.00e-04,0.4161
200300,0.106319,,1.00e-04,0.5407
200400,0.165284,,1.00e-04,0.3979
200500,0.120759,,1.00e-04,0.4761
